,movie,award,award_name,score
2026,타락천사,수상,공로상,3.0
2027,타락천사,후보,제 37회 홍콩 국제 영화제 (특별전),3.5
2028,타락천사,후보,제 12회 달라스 아시안 영화제 (단편경쟁),1.5
2029,타락천사,후보,제 4회 서울충무로국제영화제 (씨네 아시아 인 러브),3.5
2030,타락천사,후보,제 5회 시네마테크의 친구들 영화제 (친구들의 선택),1.5
2031,타락천사,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
2032,타락천사,후보,제 8회 홍콩금상장영화제 (작품상),1.5
2033,타락천사,후보,제 8회 홍콩금상장영화제 (감독상),1.5
2034,타락천사,후보,제 8회 아시아나국제단편영화제 (특별프로그램),3.5
2035,타락천사,후보,제 6회 아시아나국제단편영화제 (감독열전: 시네마 올드 앤 뉴),3.5
2036,타락천사,후보,제 46회 뉴욕영화제 (장편 영화),1.5
2037,타락천사,후보,제 18회 낭뜨 3대륙 영화제 (공식 부문- 경쟁),1.5
2038,타락천사,후보,제 14회 홍콩금상장영화제 (각본상),1.5
2039,타락천사,후보,제 14회 홍콩금상장영화제 (작품상),1.5
2040,타락천사,후보,제 14회 홍콩금상장영화제 (감독상),1.5
2041,타락천사,수상,비전상,3.0
2042,타락천사,후보,제 7회 홍콩금상장영화제 (각본상),1.5
2043,타락천사,후보,제 8회 홍콩금자형장 (남우주연상),1.5
2044,타락천사,후보,제 22회 홍콩금상장영화제 (남우주연상),1.5
2045,타락천사,수상,제 39회 금마장 (남우주연상),3.0
2046,타락천사,후보,제 18회 홍콩금상장영화제 (남우주연상),1.5
2047,타락천사,후보,제 35회 금마장 (남우주연상),1.5
2048,타락천사,후보,제 16회 홍콩금상장영화제 (남우주연상),1.5
2049,타락천사,후보,제 45회 인도국제영화제 (컨트리 포커스),3.5
2050,타락천사,후보,제 50회 금마장 (금마장상 후보작),1.5
2051,타락천사,후보,제 23회 중국금계백화영화제 (여우조연상),1.5
2052,타락천사,후보,제 21회 중국금계백화영화제 (여우조연상),1.5
2053,타락천사,후보,제 27회 홍콩금상장영화제 (여우조연상),1.5
2054,타락천사,후보,제 25회 홍콩금상장영화제 (여우주연상),1.5
2055,타락천사,후보,제 16회 홍콩금상장영화제 (여우주연상),1.5
2056,타락천사,후보,제 34회 금마장 (여우주연상),1.5
2057,타락천사,수상,제 15회 홍콩금상장영화제 (여우조연상),3.0
2058,타락천사,수상,제 1회 홍콩금자형장 (여우조연상),3.0
2059,원챈스,후보,제 6회 마리끌레르 영화제 (상영작),1.5
2060,원챈스,후보,제 20회 상하이국제영화제 (Fox 2000 유닛),3.5
2061,원챈스,후보,제 4회 로마 국제영화제 (엑스트라),3.5
2062,원챈스,후보,제 64회 골든 글로브 시상식 (작품상-뮤지컬코미디),5.0
2063,원챈스,후보,제 19회 도쿄국제영화제 (특별 초대작),3.5
2064,원챈스,후보,제 63회 베니스국제영화제 (비경쟁부문),3.5
2065,원챈스,후보,제 29회 산타바바라 국제영화제 (산타바바라 장편),3.5
2066,원챈스,후보,제 3회 마리끌레르 영화제 (상영작),1.5
2067,원챈스,후보,제 33회 하와이국제영화제 (유로시네마 하와이),3.5
2068,원챈스,후보,제 49회 시카고국제영화제 (코미디),3.5
2069,원챈스,후보,제 36회 밀 밸리 영화제 (프리미어- 북아메리카 프리미어),1.5
2070,원챈스,후보,제 38회 토론토국제영화제 (특별한 발표 부문),3.5
2071,원챈스,후보,제 13회 마라케시국제영화제 (비경쟁부문),3.5
2072,원챈스,후보,제 49회 시카고국제영화제 (스페셜 프레젠테이션),3.5
2073,원챈스,후보,제 9회 취리히 영화제 (갈라 프리미어),1.5
2074,원챈스,후보,제 60회 산세바스티안국제영화제 (자발테기-진주부문),3.5
2075,원챈스,후보,제 19회 유바리국제판타스틱영화제 (공식경쟁),3.5
2076,원챈스,후보,제 18회 MTV 영화 & TV 어워즈 (최고의 영화상),1.5
2077,원챈스,수상,제 69회 미국 아카데미 시상식 (단편영화상),10.0
2078,원챈스,후보,제 78회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
2079,원챈스,수상,제 40회 골든 라즈베리 시상식 (최악의 남우조연상),3.0
2080,원챈스,후보,TV Outstanding Host for a Reality or Reality-Competition Program,1.5
2081,원챈스,수상,"TV 단편 코미디,드라마-남자 배우상",3.0
2082,원챈스,후보,제 39회 새턴 어워즈 (TV 최우수 남자조연상),1.5
2083,원챈스,후보,제 51회 골든 글로브 시상식 (남우주연상-뮤지컬코미디),5.0
2084,파이터,후보,제 25회 부산국제영화제 (와이드 앵글-다큐멘터리 경쟁),3.5
2085,파이터,후보,제 46회 서울독립영화제 (페스티벌 초이스-장편),1.5
2086,파이터,후보,제 25회 부산국제영화제 (한국영화의 오늘 - 비전),3.5
2087,파이터,수상,제 25회 부산국제영화제 (넷팩상(아시아영화진흥기구상)),7.0
2088,파이터,후보,제 11회 서울국제초단편영화제 (국제경쟁부문),3.5
2089,파이터,후보,제 9회 북한인권국제영화제 (상영작),3.5
2090,파이터,후보,제 17회 피렌체 한국영화제 (상영작),1.5
2091,파이터,후보,제 7회 무주산골영화제 (상영작 - 락),1.5
2092,파이터,후보,제 7회 디아스포라 영화제 (코리안 디아스포라),1.5
2093,파이터,후보,제 6회 들꽃영화상 (다큐멘터리 감독상),1.5
2094,파이터,후보,제 6회 들꽃영화상 (민들레상),1.5
2095,파이터,후보,제 12회 서울노인영화제 (국내특별장편),1.5
2096,파이터,후보,제 8회 북한인권국제영화제 (상영작),3.5
2097,파이터,후보,제 15회 피렌체 한국영화제 (상영작),1.5
2098,파이터,후보,제 40회 예테보리국제영화제 (다큐멘터리),3.5
2099,파이터,후보,제 12회 오사카 아시안 필름 페스티벌 (특별상영),1.5
2100,파이터,후보,제 5회 디아스포라 영화제 (디아스포라 인 포커스),1.5
2101,파이터,후보,제 23회 브졸국제아시아영화제 (다큐멘터리 경쟁),3.5
2102,파이터,후보,제 16회 뉴욕 아시아 영화제 (다큐멘터리),1.5
2103,파이터,후보,제 6회 북한인권국제영화제 (탈북난민 그리고 정착),3.5
2104,파이터,후보,제 12회 취리히 영화제 (국제다큐멘터리 경쟁),3.5
2105,파이터,수상,제 38회 모스크바 국제 영화제 (베스트 다큐멘터리상),7.0
2106,파이터,후보,제 11회 파리한국영화제 (아방-프르미에),1.5
2107,파이터,수상,제 12회 취리히 영화제 (골든아이상),3.0
2108,파이터,후보,제 38회 모스크바 국제 영화제 (다큐멘터리 부문),3.5
2109,파이터,후보,제 8회 DMZ국제다큐멘터리영화제 (DMZ비전),3.5
2110,파이터,후보,"제 17회 제주여성영화제 (남자, 여자를 말하다)",1.5
2111,파이터,후보,제 10회 이주민 영화제 (상영작),1.5
2112,파이터,후보,제 17회 전주국제영화제 (한국경쟁),3.5
2113,파이터,후보,제 9회 코펜하겐 국제다큐멘터리영화제 (히트),3.5
2114,파이터,후보,제 5회 춘천영화제 (독립신작로),1.5
2115,파이터,후보,제 6회 무주산골영화제 (상영작 - 창),1.5
2116,파이터,후보,제 22회 부산국제영화제 (와이드 앵글),3.5
2117,파이터,후보,제 11회 이주민 영화제 (상영작),1.5
2118,파이터,후보,제 15회 피렌체 한국영화제 (상영작),1.5
2119,파이터,후보,제 12회 파리한국영화제 (숏컷),1.5
2120,파이터,후보,제 19회 쇼트쇼츠 국제단편영화제 (아시아 국제 & 일본 경쟁),3.5
2121,파이터,수상,제 12회 파리한국영화제 (특별언급),3.0
2122,파이터,후보,제 14회 아시아나국제단편영화제 (국내경쟁부문),3.5
2123,파이터,후보,Open Doors,1.5
2124,파이터,후보,제 9회 아시아나국제단편영화제 (국제경쟁부문),3.5
2125,파이터,수상,제 9회 아시아나국제단편영화제 (대상),7.0
2126,파이터,수상,제 25회 부산국제영화제 (올해의 배우상),7.0
2127,파이터,수상,제 38회 황금촬영상 시상식 (신인남우상),3.0
2128,파이터,후보,제 2회 천안춤영화제 (CADFF 한국중단편영화),1.5
2129,파이터,후보,제 6회 서울국제초단편영화제 (댄스 앤 바디),3.5
2130,파이터,후보,제 29회 부산국제단편영화제 (국제경쟁),3.5
2131,파리의 별빛 아래,후보,제 44회 세자르영화제 (다큐멘터리상),1.5
2132,파리의 별빛 아래,후보,제 14회 취리히 영화제 (국제다큐멘터리 경쟁),3.5
2133,파리의 별빛 아래,후보,제 32회 벤쿠버국제영화제 (주목! 프랑스),3.5
2134,파리의 별빛 아래,수상,제 41회 세자르영화제 (여우주연상),3.0
2135,파리의 별빛 아래,후보,제 38회 세자르영화제 (여우주연상),1.5
2136,파리의 별빛 아래,후보,제 34회 세자르영화제 (여우주연상),1.5
2137,파리의 별빛 아래,후보,제 33회 세자르영화제 (여우주연상),1.5
2138,파리의 별빛 아래,후보,제 32회 세자르영화제 (여우주연상),1.5
2139,파리의 별빛 아래,수상,제 21회 모스크바 국제 영화제 (여우주연상),7.0
2140,리틀드래곤 코코넛2: 정글대탐험,후보,제 49회 지포니 영화제 (비경쟁),1.5
2141,리틀드래곤 코코넛2: 정글대탐험,후보,제 49회 지포니 영화제 (엘레멘트 +3 비경쟁),1.5
2142,리틀드래곤 코코넛2: 정글대탐험,후보,제 20회 부산국제영화제 (와이드 앵글),3.5
2143,폴리스,후보,제 42회 모스크바 국제 영화제 (스펙트럼),3.5
2144,폴리스,후보,제 70회 베를린국제영화제 (베를리날레 스페셜),3.5
2145,폴리스,후보,제 43회 예테보리국제영화제 (마스터즈),3.5
2146,폴리스,후보,제 18회 트라이베카 필름 페스티벌 (국제장편경쟁),3.5
2147,폴리스,후보,제 28회 스톡홀름영화제 (아이콘),1.5
2148,폴리스,후보,제 74회 베니스국제영화제 (오리종티 경쟁부문),3.5
2149,폴리스,후보,제 54회 금마장 (비바 오뙤르),1.5
2150,폴리스,후보,제 61회 런던 국제 영화제 (크리에이트),3.5
2151,폴리스,후보,제 42회 세자르영화제 (감독상),1.5
2152,폴리스,후보,제 42회 세자르영화제 (작품상),1.5
2153,폴리스,후보,제 6회 마리끌레르 영화제 (상영작),1.5
2154,폴리스,후보,제 53회 금마장 (비바 오뙤르),1.5
2155,폴리스,후보,제 34회 뮌헨 국제영화제 (스포트라이트),3.5
2156,폴리스,후보,제 60회 런던 국제 영화제 (저니),3.5
2157,폴리스,후보,제 12회 유라시아 국제영화제 (파노라마 유럽),3.5
2158,폴리스,후보,제 59회 샌프란시스코 국제 영화제 (글로벌 비전),3.5
2159,폴리스,후보,제 17회 전주국제영화제 (월드 시네마스케이프: 스펙트럼),3.5
2160,폴리스,후보,제 17회 뉴포트비치 영화제 (장편 부문),1.5
2161,폴리스,후보,제 27회 스톡홀름영화제 (오픈 존),1.5
2162,폴리스,후보,제 41회 시애틀국제영화제 (현대 세계 영화),3.5
2163,폴리스,후보,제 26회 팜스프링스 국제영화제 (모던 마스터스),3.5
2164,폴리스,후보,제 15회 광주국제영화제 (GIFF 초이스),3.5
2165,폴리스,후보,제 16회 제주여성영화제 (여풍당당 그녀들),1.5
2166,폴리스,후보,제 25회 시네퀘스트 영화제 (장편영화),1.5
2167,폴리스,후보,제 25회 스톡홀름영화제 (오픈 존),1.5
2168,폴리스,후보,제 39회 토론토국제영화제 (특별한 발표 부문),3.5
2169,폴리스,후보,제 3회 마리끌레르 영화제 (상영작),1.5
2170,폴리스,후보,제 25회 팜스프링스 국제영화제 (월드 시네마 나우),3.5
2171,폴리스,후보,제 50회 금마장 (비바 오뙤르),1.5
2172,폴리스,후보,제 29회 선댄스영화제 (프리미어),5.0
2173,폴리스,후보,제 37회 몬트리올 국제영화제 (오르 콩쿠르),3.5
2174,폴리스,후보,제 39회 시애틀국제영화제 (피처드 필름),3.5
2175,폴리스,후보,제 57회 런던 국제 영화제 (러브),3.5
2176,폴리스,후보,제 22회 스톡홀름영화제 (아시아 이미지),1.5
2177,폴리스,후보,제 36회 토론토국제영화제 (특별한 발표 부문),3.5
2178,폴리스,후보,제 22회 스톡홀름영화제 (1km Film),1.5
2179,폴리스,후보,제 6회 로마 국제영화제 (공식 비경쟁 부문),3.5
2180,폴리스,후보,제 63회 영국 아카데미 시상식 (외국어영화상),5.0
2181,폴리스,후보,제 15회 크리틱스 초이스 시상식 (외국어 영화상),1.5
2182,폴리스,후보,제 22회 유럽영화상 (관객상),1.5
2183,폴리스,후보,제 11회 씨네마닐라 국제영화제  (월드 시네마),3.5
2184,폴리스,후보,제 33회 홍콩 국제 영화제 (상영작),3.5
2185,폴리스,후보,제 35회 시애틀국제영화제 (현대 세계 영화),3.5
2186,폴리스,후보,제 33회 토론토국제영화제 (갈라스 부문),3.5
2187,폴리스,후보,마스터스 초이스,1.5
2188,폴리스,후보,제 59회 칸영화제 (비경쟁 장편),5.0
2189,폴리스,후보,제 31회 토론토국제영화제 (현대 세계 영화 부문),3.5
2190,폴리스,후보,제 42회 세자르영화제 (남우주연상),1.5
2191,폴리스,수상,제 37회 세자르영화제 (남우주연상),3.0
2192,폴리스,수상,공로상,3.0
2193,폴리스,후보,제 12회 아시아 태평양 스크린 어워드 (각본상),1.5
2194,폴리스,후보,제 44회 세자르영화제 (여우주연상),1.5
2195,폴리스,후보,제 44회 세자르영화제 (여우조연상),1.5
2196,폴리스,후보,제 42회 세자르영화제 (여우주연상),1.5
2197,폴리스,후보,제 45회 세자르영화제 (남우조연상),1.5
2198,폴리스,후보,제 39회 세자르영화제 (남우주연상),1.5
2199,폴리스,수상,제 37회 세자르영화제 (신인남우상),3.0
2200,쁘떼뜨,후보,제 50회 인도국제영화제 (월드 파노라마),3.5
2201,쁘떼뜨,후보,갈라 프리미어,1.5
2202,쁘떼뜨,수상,제 49회 베를린국제영화제 (은곰상:남자연기자상),7.0
2203,타인의 친절,후보,제 43회 예테보리국제영화제 (5대륙),3.5
2204,타인의 친절,후보,제 69회 베를린국제영화제 (경쟁부문),3.5
2205,타인의 친절,후보,제 44회 토론토국제영화제 (페스티벌 스트리트),3.5
2206,타인의 친절,후보,제 21회 상하이국제영화제 (영국영화 + 여성작가),3.5
2207,타인의 친절,후보,제 15회 크리틱스 초이스 시상식 (작품상),1.5
2208,타인의 친절,후보,제 63회 영국 아카데미 시상식 (감독상),5.0
2209,타인의 친절,후보,제 30회 런던 비평가 협회상 (작품상),1.5
2210,타인의 친절,후보,제 20회 유바리국제판타스틱영화제 (공식경쟁),3.5
2211,타인의 친절,후보,제 58회 멜버른 국제 영화제 (국제 파노라마),3.5
2212,타인의 친절,후보,제 53회 런던 국제 영화제 (갈라 & 특별영화),3.5
2213,타인의 친절,후보,제 32회 밀 밸리 영화제 (세계영화),1.5
2214,타인의 친절,후보,제 44회 카를로비바리 국제 영화제 (수평선부문),3.5
2215,타인의 친절,후보,제 45회 시카고국제영화제 (갈라 프레젠테이션),3.5
2216,타인의 친절,후보,제 28회 벤쿠버국제영화제 (관객상),3.5
2217,타인의 친절,수상,제 32회 밀 밸리 영화제 (관객상- 세계장편),3.0
2218,타인의 친절,수상,제 25회 선댄스영화제 (촬영상),10.0
2219,타인의 친절,후보,제 20회 스톡홀름영화제 (오픈 존),1.5
2220,타인의 친절,후보,제 45회 시카고국제영화제 (릴우먼),3.5
2221,타인의 친절,후보,제 41회 홍콩 국제 영화제 (월드시네마-갈라 프레젠테이션),3.5
2222,타인의 친절,후보,제 19회 서울국제여성영화제 (새로운 물결),3.5
2223,타인의 친절,후보,제 35회 뮌헨 국제영화제 (스포트라이트),3.5
2224,타인의 친절,후보,제 33회 선댄스영화제 (스팟라이트),5.0
2225,타인의 친절,후보,제 52회 카를로비바리 국제 영화제 (수평선부문),3.5
2226,타인의 친절,수상,제 40회 예테보리국제영화제 (장편영화 관객상),7.0
2227,타인의 친절,후보,제 40회 예테보리국제영화제 (LBGT),3.5
2228,타인의 친절,후보,제 41회 토론토국제영화제 (갈라스 부문),3.5
2229,타인의 친절,후보,제 60회 런던 국제 영화제 (헤드라인 갈라),3.5
2230,타인의 친절,후보,제 40회 예테보리국제영화제 (명예의 드래곤),3.5
2231,타인의 친절,후보,제 25회 스톡홀름영화제 (오픈 존),1.5
2232,타인의 친절,후보,제 39회 토론토국제영화제 (갈라스 부문),3.5
2233,타인의 친절,후보,제 33회 벤쿠버국제영화제 (특별소개 부문),3.5
2234,타인의 친절,후보,제 40회 예테보리국제영화제 (명예의 드래곤),3.5
2235,타인의 친절,후보,제 55회 산세바스티안국제영화제 (테마 회고전),3.5
2236,타인의 친절,수상,제 51회 베를린국제영화제 (은곰상:심사위원상),7.0
2237,타인의 친절,수상,제 17회 바르샤바 국제영화제 (관객상),7.0
2238,타인의 친절,후보,제 39회 뉴욕영화제 (장편 상영작),1.5
2239,타인의 친절,수상,북유럽 명예의 드래곤상,3.0
2240,타인의 친절,후보,제 32회 토론토국제영화제 (현대 세계 영화 부문),3.5
2241,타인의 친절,후보,제 31회 시카고 비평가 협회상 (여우조연상),1.5
2242,타인의 친절,후보,제 23회 크리틱스 초이스 시상식 (코미디 영화 여우주연상),1.5
2243,타인의 친절,후보,"제 67회 에미상 (TV 리미티드시리즈,영화-여우조연상)",5.0
2244,타인의 친절,후보,제 39회 새턴 어워즈 (최우수 여우주연상),1.5
2245,타인의 친절,수상,제 8회 트라이베카 필름 페스티벌 (최우수 여우주연상),3.0
2246,타인의 친절,후보,제 78회 골든 글로브 시상식 (남우주연상-드라마),5.0
2247,타인의 친절,후보,제 41회 런던 비평가 협회상 (남우주연상),1.5
2248,타인의 친절,후보,제 23회 시카고 비평가 협회상 (유망연기상),1.5
2249,타인의 친절,수상,제 35회 세자르영화제 (남우주연상),3.0
2250,타인의 친절,수상,제 35회 세자르영화제 (신인남우상),3.0
2251,타인의 친절,후보,제 30회 런던 비평가 협회상 (남우주연상),1.5
2252,타인의 친절,후보,신인상,1.5
2253,타인의 친절,후보,제 32회 고야상 (남우조연상),1.5
2254,타인의 친절,후보,제 40회 새턴 어워즈 (최우수 남우조연상),1.5
2255,타인의 친절,후보,"제 69회 골든 글로브 시상식 (남우주연상-TV 미니시리즈,영화)",5.0
2256,타인의 친절,후보,제 18회 MTV 영화 & TV 어워즈 (최고의 악당상),1.5
2257,타인의 친절,수상,"제 64회 골든 글로브 시상식 (남우주연상-TV 미니시리즈,영화)",10.0
2258,타인의 친절,후보,제 16회 MTV 영화 & TV 어워즈 (최고의 악당상),1.5
2259,타인의 친절,후보,"제 63회 골든 글로브 시상식 (남우주연상-TV 미니시리즈,영화)",5.0
2260,타인의 친절,수상,제 57회 영국 아카데미 시상식 (남우조연상),10.0
2261,타인의 친절,수상,제 24회 런던 비평가 협회상 (영국남우조연상),3.0
2262,타인의 친절,수상,제 29회 LA 비평가 협회상 (남우조연상),3.0
2263,타인의 친절,수상,제 29회 LA 비평가 협회상 (남우조연상),3.0
2264,타인의 친절,수상,제 51회 시체스영화제 (오피셜 판타스틱-여우주연상),3.0
2265,타인의 친절,수상,제 33회 런던 비평가 협회상 (영국여우주연상),3.0
2266,타인의 친절,후보,신인상,1.5
2267,타인의 친절,수상,제 23회 MTV 영화 & TV 어워즈 (최고의 뮤지컬 퍼포먼스),3.0
2268,헬렌: 내 영혼의 자화상,후보,제 23회 상하이국제영화제 (금잔상-장편영화),3.5
2269,헬렌: 내 영혼의 자화상,수상,제 19회 상하이국제영화제 (금잔감독상),7.0
2270,헬렌: 내 영혼의 자화상,후보,제 19회 상하이국제영화제 (금잔상-장편영화),3.5
2271,헬렌: 내 영혼의 자화상,후보,제 31회 산타바바라 국제영화제 (U.S. 프리미어),3.5
2272,헬렌: 내 영혼의 자화상,후보,제 5회 마리끌레르 영화제 (상영작),1.5
2273,헬렌: 내 영혼의 자화상,후보,제 26회 시네퀘스트 영화제 (장편영화),1.5
2274,헬렌: 내 영혼의 자화상,후보,제 39회 몬트리올 국제영화제 (포커스 온 월드 시네마),3.5
2275,헬렌: 내 영혼의 자화상,후보,제 24회 팜스프링스 국제영화제 (버즈어워드: 최우수 국제영화),3.5
2276,헬렌: 내 영혼의 자화상,후보,제 17회 부산국제영화제 (월드 시네마),3.5
2277,헬렌: 내 영혼의 자화상,후보,제 31회 판타스포르토 국제영화제 (프리미어 파노라마-장편영화),3.5
2278,로그시티,후보,제 22회 부산국제영화제 (월드 시네마),3.5
2279,로그시티,후보,제 46회 로테르담 국제영화제 (퍼스펙티브스-크리스 크로스),3.5
2280,로그시티,후보,제 2회 KBS프리미어영화제 (상영작),1.5
2281,로그시티,수상,유러피안 월드 시네마상,3.0
2282,2046,후보,제 25회 부산국제영화제 (칸 2020),3.5
2283,2046,후보,제 47회 겐트 영화제 (클래식),1.5
2284,2046,후보,제 25회 부산국제영화제 (갈라 프레젠테이션),3.5
2285,2046,후보,제 58회 뉴욕영화제 (리바이벌스),1.5
2286,2046,후보,제 73회 칸영화제 (칸 클래식),5.0
2287,2046,후보,제 16회 제주영화제 (아임 유어 시네마),1.5
2288,2046,후보,제 38회 하와이국제영화제 (필름메이커 인 포커스),3.5
2289,2046,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
2290,2046,후보,제 20회 홍콩금상장영화제 (작품상),1.5
2291,2046,후보,제 20회 홍콩금상장영화제 (감독상),1.5
2292,2046,후보,제 20회 홍콩금상장영화제 (각본상),1.5
2293,2046,후보,제 37회 금마장 (작품상),1.5
2294,2046,후보,제 37회 금마장 (감독상),1.5
2295,2046,수상,제 13회 유럽영화상 (유럽영화아카데미 비유럽영화상),10.0
2296,2046,후보,제 38회 뉴욕영화제 (장편 상영작),1.5
2297,2046,후보,제 47회 겐트 영화제 (클래식),1.5
2298,2046,후보,제 20회 우디네 극동영화제 (임청하 회고전),1.5
2299,2046,후보,제 42회 홍콩 국제 영화제 (특별전),3.5
2300,2046,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
2301,2046,후보,제 17회 라스팔마스 국제 영화제 (더 매직 랜턴),3.5
2302,2046,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
2303,2046,후보,제 20회 브졸국제아시아영화제 (La carte blanche de nos 20 ans),3.5
2304,2046,후보,제 34회 낭뜨 3대륙 영화제 (리빙 더 시티),1.5
2305,2046,후보,제 1회 스프링 뮤직 필름페스티벌 (청춘의 봄),1.5
2306,2046,후보,제 3회 넥스트 플러스 영화 축제 ('늦게 와서 미안' 기획전),1.5
2307,2046,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
2308,2046,후보,제 14회 홍콩금상장영화제 (각본상),1.5
2309,2046,수상,제 14회 홍콩금상장영화제 (작품상),3.0
2310,2046,수상,제 14회 홍콩금상장영화제 (감독상),3.0
2311,2046,수상,제 5회 스톡홀름영화제 (FIPRESCI 심사위원),3.0
2312,2046,후보,제 9회 북경국제영화제 (파노라마 스페셜),3.5
2313,2046,후보,제 19회 우디네 극동영화제 (크리에이티브 비전: 홍콩시네마 1997-2017),1.5
2314,2046,후보,제 41회 홍콩 국제 영화제 (패러다임 시프트: 포스트-97 홍콩 시네마),3.5
2315,2046,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
2316,2046,후보,제 33회 브뤼셀 판타스틱 영화제 (오피셜 셀렉션),1.5
2317,2046,수상,제 33회 홍콩금상장영화제 (작품상),3.0
2318,2046,수상,제 33회 홍콩금상장영화제 (감독상),3.0
2319,2046,수상,제 33회 홍콩금상장영화제 (각본상),3.0
2320,2046,후보,제 8회 아시안 필름 어워드 (최우수 각본상),1.5
2321,2046,후보,제 38회 몬트리올 국제영화제 (공로전),3.5
2322,2046,수상,제 23회 중국금계백화영화제 (작품상),3.0
2323,2046,후보,제 23회 중국금계백화영화제 (감독상),1.5
2324,2046,후보,제 63회 멜버른 국제 영화제 (악센트 온 아시아),3.5
2325,2046,수상,제 8회 아시안 필름 어워드 (최우수작품상),3.0
2326,2046,수상,제 8회 아시안 필름 어워드 (최우수감독상),3.0
2327,2046,수상,제 50회 금마장 (관객상),3.0
2328,2046,후보,제 37회 홍콩 국제 영화제 (홍콩 파노라마),3.5
2329,2046,후보,제 22회 중국금계백화영화제 (감독상),1.5
2330,2046,후보,제 8회 시네 바캉스 서울 (상영작),1.5
2331,2046,후보,제 48회 카를로비바리 국제 영화제 (수평선부문),3.5
2332,2046,후보,제 9회 북경국제영화제 (트리뷰츠),3.5
2333,2046,후보,제 42회 홍콩 국제 영화제 (특별전),3.5
2334,2046,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
2335,2046,후보,제 13회 한국 퀴어 영화제 (특별전),1.5
2336,2046,후보,제 19회 브졸국제아시아영화제 (오마쥬),3.5
2337,2046,후보,제 3회 서울 국제 프라이드 영화제 (특별전),3.5
2338,2046,후보,제 1회 코펜하겐 국제다큐멘터리영화제 (북한),3.5
2339,2046,후보,제 33회 홍콩 국제 영화제 (상영작),3.5
2340,2046,후보,제 33회 토론토국제영화제 (특별한 발표 부문),3.5
2341,2046,후보,제 61회 칸영화제 (특별상영),5.0
2342,2046,후보,제 5회 독일 아시아 영화제 (상영작),1.5
2343,2046,후보,제 19회 스톡홀름영화제 (어워드),1.5
2344,2046,후보,제 13회 부산국제영화제 (갈라 프레젠테이션),3.5
2345,2046,후보,제 33회 프리부르 국제영화제 (Sur la carte de Bong Joon-Ho),3.5
2346,2046,후보,제 8회 북경국제영화제 (트리뷰츠),3.5
2347,2046,후보,제 4회 무주산골영화제 (상영작 - 숲),1.5
2348,2046,후보,제 19회 상하이국제영화제 (장국영 탄생 60주년 기념 회고전),3.5
2349,2046,후보,제 13회 한국 퀴어 영화제 (특별전),1.5
2350,2046,후보,제 5회 테라코타 극동 영화제 (인 메모리 오브),1.5
2351,2046,후보,제 19회 브졸국제아시아영화제 (오마쥬),3.5
2352,2046,후보,제 3회 서울 국제 프라이드 영화제 (특별전),3.5
2353,2046,후보,제 7회 시네마테크의 친구들 영화제 (100편의 시네마 오디세이 Part 1: 유토피아로의 여행),1.5
2354,2046,후보,제 3회 넥스트 플러스 영화 축제 ('늦게 와서 미안' 기획전),1.5
2355,2046,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
2356,2046,수상,제 10회 홍콩금상장영화제 (작품상),3.0
2357,2046,수상,제 10회 홍콩금상장영화제 (감독상),3.0
2358,2046,후보,제 10회 홍콩금상장영화제 (각본상),1.5
2359,2046,수상,제 28회 금마장 (감독상),3.0
2360,2046,후보,제 13회 낭뜨 3대륙 영화제 (공식 부문- 경쟁),1.5
2361,2046,후보,제 38회 하와이국제영화제 (필름메이커 인 포커스),3.5
2362,2046,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
2363,2046,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
2364,2046,후보,제 38회 하와이국제영화제 (필름메이커 인 포커스),3.5
2365,2046,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
2366,2046,후보,제 54회 금마장 (고전 상영),1.5
2367,2046,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
2368,2046,후보,제 5회 테라코타 극동 영화제 (인 메모리 오브),1.5
2369,2046,후보,제 19회 브졸국제아시아영화제 (오마쥬),3.5
2370,2046,후보,제 5회 독일 아시아 영화제 (왕가위 작품 회고전),1.5
2371,2046,후보,제 17회 홍콩금상장영화제 (작품상),1.5
2372,2046,후보,제 17회 홍콩금상장영화제 (감독상),1.5
2373,2046,후보,제 35회 뉴욕영화제 (장편 상영작),1.5
2374,2046,수상,제 50회 칸영화제 (감독상),10.0
2375,2046,후보,제 34회 금마장 (감독상),1.5
2376,2046,후보,제 8회 북경국제영화제 (장편영화 심사위원장 회고전),3.5
2377,2046,후보,제 40회 홍콩 국제 영화제 (포커스 앤 트리뷰트),3.5
2378,2046,후보,제 15회 달라스 아시안 영화제 (장편경쟁),1.5
